Category,Url,Product Title,SKU,Price,Save percent,Product list price,Image url,Product details,UPC,Collection,Available Options,Manufacturer Resources,Product Gallery,About the Manufacturer
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8924-stark-new-31-1-8-x-66-1-8-inch-furniture-panel-back-to-wall-version-for-700336000000090-bathtub.html,DURAVIT ST892408282 STARK NEW 31-1/8 X 66-1/8 INCH FURNITURE PANEL BACK-TO-WALL VERSION FOR 700336000000090 BATHTUB,ST892408282,$975.40,46%,$1805.00,https://www.kbauthority.com/images/W/69/82-25.jpg,"Duravit ST8924 Stark New 31-1/8 x 66-1/8 Inch Furniture Panel Back-to-Wall Version for 700336000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		31-1/8 x 66-1/8 Inch
		Furniture Panel Back-to-Wall Version
		Compatible with: 700336000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST892400505
		Brushed Oak (Real Wood Veneer): ST892401212
		American Walnut (Real Wood Veneer): ST892401313
		Terra (Decor): ST892401414
		Macassar (Real Wood Veneer): ST892402424
		American Cherry Tree (Real Wood Veneer): ST892402626
		Pine Silver (Decor): ST892403131
		Basalt Matte (Decor): ST892404343
		Graphite Matte (Decor): ST892404949
		Pine Terra (Decor): ST892405151
		European Oak (Decor): ST892405252
		Chestnut Dark (Decor): ST892405353
		Brushed Walnut (Real Wood Veneer): ST892406969
		Mediterranean Oak (Real Wood Veneer): ST892407171
		Brushed Dark Oak (Real Wood Veneer): ST892407272
		Ticino Cherry Tree (Decor): ST892407373
		Natural Walnut (Decor): ST892407979
		White Acrylic: ST892408282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Darling New series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. 3/4"" shadow gap = 22 5/8"", overall height incl. 1"" bathtub trim = 23 5/8""
SKU: ST892400505 ST892401212 ST892401313 ST892401414 ST892402424 ST892402626 ST892403131 ST892404343 ST892404949 ST892405151 ST892405252 ST892405353 ST892406969 ST892407171 ST892407272 ST892407373 ST892407979 ST892408282",04021534681288,Starck,"ST892408282
White Acrylic 
$975.40",,"https://www.kbauthority.com/images/W/69/82-25.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8925-stark-new-35-x-66-1-8-inch-furniture-panel-back-to-wall-version-for-700337000000090-bathtub.html,DURAVIT ST892508282 STARK NEW 35 X 66-1/8 INCH FURNITURE PANEL BACK-TO-WALL VERSION FOR 700337000000090 BATHTUB,ST892508282,$975.40,46%,$1805.00,https://www.kbauthority.com/images/W/69/82-25.jpg,"Duravit ST8925 Stark New 35 x 66-1/8 Inch Furniture Panel Back-to-Wall Version for 700337000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		35 x 66-1/8 Inch
		Furniture Panel Back-to-Wall Version
		Compatible with: 700337000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST892500505
		Brushed Oak (Real Wood Veneer): ST892501212
		American Walnut (Real Wood Veneer): ST892501313
		Terra (Decor): ST892501414
		Macassar (Real Wood Veneer): ST892502424
		American Cherry Tree (Real Wood Veneer): ST892502626
		Pine Silver (Decor): ST892503131
		Basalt Matte (Decor): ST892504343
		Graphite Matte (Decor): ST892504949
		Pine Terra (Decor): ST892505151
		European Oak (Decor): ST892505252
		Chestnut Dark (Decor): ST892505353
		Brushed Walnut (Real Wood Veneer): ST892506969
		Mediterranean Oak (Real Wood Veneer): ST892507171
		Brushed Dark Oak (Real Wood Veneer): ST892507272
		Ticino Cherry Tree (Decor): ST892507373
		Natural Walnut (Decor): ST892507979
		White Acrylic: ST892508282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Darling New series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. 3/4"" shadow gap = 22 5/8"", overall height incl. 1"" bathtub trim = 23 5/8""
SKU: ST892500505 ST892501212 ST892501313 ST892501414 ST892502424 ST892502626 ST892503131 ST892504343 ST892504949 ST892505151 ST892505252 ST892505353 ST892506969 ST892507171 ST892507272 ST892507373 ST892507979 ST892508282",04021534681448,Starck,"ST892508282
White Acrylic 
$975.40",,"https://www.kbauthority.com/images/W/69/82-25.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8926-stark-new-35-x-70-1-8-inch-furniture-panel-back-to-wall-version-for-700339000000090-bathtub.html,DURAVIT ST892608282 STARK NEW 35 X 70-1/8 INCH FURNITURE PANEL BACK-TO-WALL VERSION FOR 700339000000090 BATHTUB,ST892608282,$975.40,46%,$1805.00,https://www.kbauthority.com/images/W/69/82-25.jpg,"Duravit ST8926 Stark New 35 x 70-1/8 Inch Furniture Panel Back-to-Wall Version for 700339000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		35 x 70-1/8 Inch
		Furniture Panel Back-to-Wall Version
		Compatible with: 700339000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST892600505
		Brushed Oak (Real Wood Veneer): ST892601212
		American Walnut (Real Wood Veneer): ST892601313
		Terra (Decor): ST892601414
		Macassar (Real Wood Veneer): ST892602424
		American Cherry Tree (Real Wood Veneer): ST892602626
		Pine Silver (Decor): ST892603131
		Basalt Matte (Decor): ST892604343
		Graphite Matte (Decor): ST892604949
		Pine Terra (Decor): ST892605151
		European Oak (Decor): ST892605252
		Chestnut Dark (Decor): ST892605353
		Brushed Walnut (Real Wood Veneer): ST892606969
		Mediterranean Oak (Real Wood Veneer): ST892607171
		Brushed Dark Oak (Real Wood Veneer): ST892607272
		Ticino Cherry Tree (Decor): ST892607373
		Natural Walnut (Decor): ST892607979
		White Acrylic: ST892608282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Darling New series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. 3/4"" shadow gap = 22 5/8"", overall height incl. 1"" bathtub trim = 23 5/8""
SKU: ST892600505 ST892601212 ST892601313 ST892601414 ST892602424 ST892602626 ST892603131 ST892604343 ST892604949 ST892605151 ST892605252 ST892605353 ST892606969 ST892607171 ST892607272 ST892607373 ST892607979 ST892608282",04021534681608,Starck,"ST892608282
White Acrylic 
$975.40",,"https://www.kbauthority.com/images/W/69/82-25.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8936-stark-new-58-5-8-inch-furniture-panel-for-niche-alcove-for-700331000000090-700332000000090-bathtubs.html,"DURAVIT ST893608282 STARK NEW 58-5/8 INCH FURNITURE PANEL FOR NICHE (ALCOVE) FOR 700331000000090, 700332000000090...",ST893608282,$589.02,46%,$1090.00,https://www.kbauthority.com/images/W/70/82-27.jpg,"Duravit ST8936 Stark New 58-5/8 Inch Furniture Panel for Niche (Alcove) for 700331000000090, 700332000000090  Bathtubs
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		58-5/8 Inch
		Furniture Panel for Niche (Alcove)
		Compatible with: 700331000000090, 700332000000090 Bathtubs
Available Colors: 
		Oak (Real Wood Veneer): ST893600505
		Brushed Oak (Real Wood Veneer): ST893601212
		American Walnut (Real Wood Veneer): ST893601313
		Terra (Decor): ST893601414
		Macassar (Real Wood Veneer): ST893602424
		American Cherry Tree (Real Wood Veneer): ST893602626
		Pine Silver (Decor): ST893603131
		Basalt Matte (Decor): ST893604343
		Graphite Matte (Decor): ST893604949
		Pine Terra (Decor): ST893605151
		European Oak (Decor): ST893605252
		Chestnut Dark (Decor): ST893605353
		Brushed Walnut (Real Wood Veneer): ST893606969
		Mediterranean Oak (Real Wood Veneer): ST893607171
		Brushed Dark Oak (Real Wood Veneer): ST893607272
		Ticino Cherry Tree (Decor): ST893607373
		Natural Walnut (Decor): ST893607979
		White Acrylic: ST893608282
Additional information
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST893600505 ST893601212 ST893601313 ST893601414 ST893602424 ST893602626 ST893603131 ST893604343 ST893604949 ST893605151 ST893605252 ST893605353 ST893606969 ST893607171 ST893607272 ST893607373 ST893607979 ST893608282",04021534681769,Starck,"ST893608282
White Acrylic 
$589.02",,"https://www.kbauthority.com/images/W/70/82-27.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8938-stark-new-66-1-2-inch-furniture-panel-for-niche-alcove-for-700334-700335-700336-700337-bathtubs.html,"DURAVIT ST893808282 STARK NEW 66-1/2 INCH FURNITURE PANEL FOR NICHE (ALCOVE) FOR 700334, 700335, 700336, 700337 BATHTUBS",ST893808282,$589.02,46%,$1090.00,https://www.kbauthority.com/images/W/70/82-27.jpg,"Duravit ST8938 Stark New 66-1/2 Inch Furniture Panel for Niche (Alcove) for 700334, 700335, 700336, 700337 Bathtubs
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		66-1/2 Inch
		Furniture Panel for Niche (Alcove)
		Compatible with: 700334000000090, 700335000000090, 700336000000090, 700337000000090  Bathtubs
Available Colors: 
		Oak (Real Wood Veneer): ST893800505
		Brushed Oak (Real Wood Veneer): ST893801212
		American Walnut (Real Wood Veneer): ST893801313
		Terra (Decor): ST893801414
		Macassar (Real Wood Veneer): ST893802424
		American Cherry Tree (Real Wood Veneer): ST893802626
		Pine Silver (Decor): ST893803131
		Basalt Matte (Decor): ST893804343
		Graphite Matte (Decor): ST893804949
		Pine Terra (Decor): ST893805151
		European Oak (Decor): ST893805252
		Chestnut Dark (Decor): ST893805353
		Brushed Walnut (Real Wood Veneer): ST893806969
		Mediterranean Oak (Real Wood Veneer): ST893807171
		Brushed Dark Oak (Real Wood Veneer): ST893807272
		Ticino Cherry Tree (Decor): ST893807373
		Natural Walnut (Decor): ST893807979
		White Acrylic: ST893808282
Additional information
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST893800505 ST893801212 ST893801313 ST893801414 ST893802424 ST893802626 ST893803131 ST893804343 ST893804949 ST893805151 ST893805252 ST893805353 ST893806969 ST893807171 ST893807272 ST893807373 ST893807979 ST893808282",04021534649608,Starck,"ST893808282
White Acrylic 
$589.02",,"https://www.kbauthority.com/images/W/70/82-27.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8939-stark-new-70-7-8-inch-furniture-panel-for-niche-alcove-for-700338-and-700339-bathtubs.html,DURAVIT ST893908282 STARK NEW 70-7/8 INCH FURNITURE PANEL FOR NICHE (ALCOVE) FOR 700338 AND 700339 BATHTUBS,ST893908282,$589.02,46%,$1090.00,https://www.kbauthority.com/images/W/70/82-27.jpg,"Duravit ST8939 Stark New 70-7/8 Inch Furniture Panel for Niche (Alcove) for 700338 and 700339 Bathtubs
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		70-7/8 Inch
		Furniture Panel for Niche (Alcove)
		Compatible with: 700338000000090,  700339000000090  Bathtubs
Available Colors: 
		Oak (Real Wood Veneer): ST893900505
		Brushed Oak (Real Wood Veneer): ST893901212
		American Walnut (Real Wood Veneer): ST893901313
		Terra (Decor): ST893901414
		Macassar (Real Wood Veneer): ST893902424
		American Cherry Tree (Real Wood Veneer): ST893902626
		Pine Silver (Decor): ST893903131
		Basalt Matte (Decor): ST893904343
		Graphite Matte (Decor): ST893904949
		Pine Terra (Decor): ST893905151
		European Oak (Decor): ST893905252
		Chestnut Dark (Decor): ST893905353
		Brushed Walnut (Real Wood Veneer): ST893906969
		Mediterranean Oak (Real Wood Veneer): ST893907171
		Brushed Dark Oak (Real Wood Veneer): ST893907272
		Ticino Cherry Tree (Decor): ST893907373
		Natural Walnut (Decor): ST893907979
		White Acrylic: ST893908282
Additional information
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST893900505 ST893901212 ST893901313 ST893901414 ST893902424 ST893902626 ST893903131 ST893904343 ST893904949 ST893905151 ST893905252 ST893905353 ST893906969 ST893907171 ST893907272 ST893907373 ST893907979 ST893908282",04021534649776,Starck,"ST893908282
White Acrylic 
$589.02",,"https://www.kbauthority.com/images/W/70/82-27.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8941-stark-new-74-3-4-inch-furniture-panel-for-niche-alcove-for-700340000000090-bathtub.html,DURAVIT ST894108282 STARK NEW 74-3/4 INCH FURNITURE PANEL FOR NICHE (ALCOVE) FOR 700340000000090 BATHTUB,ST894108282,$605.23,46%,$1120.00,https://www.kbauthority.com/images/W/70/82-27.jpg,"Duravit ST8941 Stark New 74-3/4 Inch Furniture Panel for Niche (Alcove) for 700340000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		74-3/4 Inch
		Furniture Panel for Niche (Alcove)
		Compatible with: 700340000000090   Bathtubs
Available Colors: 
		Oak (Real Wood Veneer): ST894100505
		Brushed Oak (Real Wood Veneer): ST894101212
		American Walnut (Real Wood Veneer): ST894101313
		Terra (Decor): ST894101414
		Macassar (Real Wood Veneer): ST894102424
		American Cherry Tree (Real Wood Veneer): ST894102626
		Pine Silver (Decor): ST894103131
		Basalt Matte (Decor): ST894104343
		Graphite Matte (Decor): ST894104949
		Pine Terra (Decor): ST894105151
		European Oak (Decor): ST894105252
		Chestnut Dark (Decor): ST894105353
		Brushed Walnut (Real Wood Veneer): ST894106969
		Mediterranean Oak (Real Wood Veneer): ST894107171
		Brushed Dark Oak (Real Wood Veneer): ST894107272
		Ticino Cherry Tree (Decor): ST894107373
		Natural Walnut (Decor): ST894107979
		White Acrylic: ST894108282
Additional information
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST894100505 ST894101212 ST894101313 ST894101414 ST894102424 ST894102626 ST894103131 ST894104343 ST894104949 ST894105151 ST894105252 ST894105353 ST894106969 ST894107171 ST894107272 ST894107373 ST894107979 ST894108282",04021534649936,Starck,"ST894108282
White Acrylic 
$605.23",,"https://www.kbauthority.com/images/W/70/82-27.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ve8777-vero-29-1-8-x-66-1-8-inch-furniture-panel-for-back-to-wall-version.html,DURAVIT VE877708282 VERO 29-1/8 X 66-1/8 INCH FURNITURE PANEL FOR BACK-TO-WALL VERSION,VE877708282,$975.40,46%,$1805.00,https://www.kbauthority.com/images/T/61/53-01.jpg,"Duravit VE8777 Vero 29-1/8 x 66-1/8 Inch Furniture Panel for Back-to-Wall Version
Of course, good design isn’t everything, but all the same a welldesigned object makes life more pleasant. All the more so if it is affordable. D-Code from Duravit is a new kind of bathroom range – complete from washbasin to towel rail, consistently designed throughout and excellent value for money. Its appearance is restrained, featuring rectangular forms with rounded edges – the classic washbasin shape, in fact, that does not impose itself but rather blends with its surroundings. This is what makes D-Code so timelessly modern – a hallmark of good design. With alternatives and solutions for all imaginable bathroom situations, D-Code is a bathroom range that many people have been waiting for – including you perhaps.
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:   
		For back-to-wall version
		Material: Compact laminated boards
		Finish (texture): real wood veneer
		Humidity resistant
Additional Information:
	 The included support frame is required for the installation of the panel, Heights of Vero series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. shadow gap = 22 1/4"", overall height incl. 2"" bathtub trim Vero = 24 1/4""
Dimensions:
		29-1/8 x 66-1/8 Inch
Available Finishes:
Color Code:
Image:
Oak
				05
Brushed Oak
				12
American Walnut
				13
Macassar
				24
American Cherry Tree
				26
Basalt Matte
				43
Graphite Matte
				49
Garnet Red Matte
				50
Chestnut Dark
				53
Oak Antracite
				62
Bleached Oak
				65
Brushed Walnut
				69
Mediterranean Oak
				71
Brushed Dark Oak
				72
Ticino Cherry Tree
				73
Natural Walnut
				79
Acrylic White
				82
SKU: VE877700505 VE877701212 VE877701313 VE877702424 VE877702626 VE877704343 VE877704949 VE877705050 VE877705353 VE877706262 VE877706565 VE877706969 VE877707171 VE877707272 VE877707373 VE877707979 VE877708282",04021534650277,Vero,"VE877708282
Acrylic White 
$975.40",,"https://www.kbauthority.com/images/W/28/82-14.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ve8782-vero-29-1-8-x-66-1-2-inch-furniture-panel-for-corner-right.html,DURAVIT VE878208282 VERO 29-1/8 X 66-1/2 INCH FURNITURE PANEL FOR CORNER RIGHT,VE878208282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/T/55/24-01.jpg,"Duravit VE8782 Vero 29-1/8 x 66-1/2 Inch Furniture Panel for Corner Right
Of course, good design isn’t everything, but all the same a welldesigned object makes life more pleasant. All the more so if it is affordable. D-Code from Duravit is a new kind of bathroom range – complete from washbasin to towel rail, consistently designed throughout and excellent value for money. Its appearance is restrained, featuring rectangular forms with rounded edges – the classic washbasin shape, in fact, that does not impose itself but rather blends with its surroundings. This is what makes D-Code so timelessly modern – a hallmark of good design. With alternatives and solutions for all imaginable bathroom situations, D-Code is a bathroom range that many people have been waiting for – including you perhaps.
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:   
		For corner right
		Material: Compact laminated boards
		Finish (texture): real wood veneer
		Humidity resistant
Additional Information:
	 The included support frame is required for the installation of the panel, Heights of Vero series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. shadow gap = 22 1/4"", overall height incl. 2"" bathtub trim Vero = 24 1/4""
Dimensions:
		29-1/8 x 66-1/2 Inch
         Oak-05   
Brushed Oak -12
American Walnut -13
Macassar -24
American Cherry Tree -26
Basalt Matte -43
Graphite Matte -49
Garnet Red Matte -50
Chestnut Dark -53
Oak Antracite -62
Bleached Oak -65
Brushed Walnut -69
Mediterranean Oak -71
Brushed Dark Oak -72
Ticino Cherry Tree -73
Natural Walnut -79
Acrylic White -82
SKU: VE878200505 VE878201212 VE878201313 VE878202424 VE878202626 VE878204343 VE878204949 VE878205050 VE878205353 VE878206262 VE878206565 VE878206969 VE878207171 VE878207272 VE878207373 VE878207979 VE878208282",04021534650758,Vero,"VE878208282
Acrylic White 
$906.38",,"https://www.kbauthority.com/images/W/20/82-01.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ve8787-vero-29-1-8-x-66-1-2-inch-furniture-panel-for-corner-left.html,DURAVIT VE878708282 VERO 29-1/8 X 66-1/2 INCH FURNITURE PANEL FOR CORNER LEFT,VE878708282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/W/20/82.jpg,"Duravit VE8787 Vero 29-1/8 x 66-1/2 Inch Furniture Panel for Corner Left
Of course, good design isn’t everything, but all the same a welldesigned object makes life more pleasant. All the more so if it is affordable. D-Code from Duravit is a new kind of bathroom range – complete from washbasin to towel rail, consistently designed throughout and excellent value for money. Its appearance is restrained, featuring rectangular forms with rounded edges – the classic washbasin shape, in fact, that does not impose itself but rather blends with its surroundings. This is what makes D-Code so timelessly modern – a hallmark of good design. With alternatives and solutions for all imaginable bathroom situations, D-Code is a bathroom range that many people have been waiting for – including you perhaps.
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:   
		For corner left
		Material: Compact laminated boards
		Finish (texture): real wood veneer
		Humidity resistant
Additional Information:
	 The included support frame is required for the installation of the panel, Heights of Vero series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. shadow gap = 22 1/4"", overall height incl. 2"" bathtub trim Vero = 24 1/4""
Dimensions:
		29-1/8 x 66-1/2 Inch
Available Finishes:
Color Code:
Image:
Oak
				05
Brushed Oak
				12
American Walnut
				13
Macassar
				24
American Cherry Tree
				26
Basalt Matte
				43
Graphite Matte
				49
Garnet Red Matte
				50
Chestnut Dark
				53
Oak Antracite
				62
Bleached Oak
				65
Brushed Oak
				69
Mediterranean Oak
				71
Brushed Dark Oak
				72
Ticino Cherry Tree
				73
Natural Walnut
				79
Acrylic White
				82
SKU: VE878700505 VE878701212 VE878701313 VE878702424 VE878702626 VE878704343 VE878704949 VE878705050 VE878705353 VE878706262 VE878706565 VE878706969 VE878707171 VE878707272 VE878707373 VE878707979 VE878708282",04021534651236,Vero,"VE878708282
Acrylic White 
$906.38",,"https://www.kbauthority.com/images/W/20/82.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ve893808282-vero-panel-for-niche-alcove-700134-66-7-8-x-29-1-2-inch-700133-66-7-8-x-29-1-2-inch.html,"DURAVIT VE893808282 VERO PANEL FOR NICHE (ALCOVE), # 700134 (66 7/8 X 29 1/2 INCH), # 700133 (66 7/8 X 29 1/2 INCH)",VE893808282,$589.02, 46%,$1090.00,https://www.kbauthority.com/images/T/314/VE893808282_Duravit.png,"Duravit VE893808282 Vero Panel for Niche (Alcove), # 700134 (66 7/8 x 29 1/2 Inch), # 700133 (66 7/8 x 29 1/2 Inch)
	Duravit has been the Proud Recipient of Numerous International Design Awards.These Awards Celebrate Bold Design, which has Become Duravit’s Hallmark over the Years.Each Duravit Designer is a Specialist in His Field – a Prominent Global Innovator with an Inherent Sense for Good Design. Good Design, as Duravit and Its Designers See It, is never at the Expense of Practicality – Neither is Interested in “Design for Design’s Sake”.That’s You, the Bathroom User, and Your Own Set of Needs and Requirements. Thanks to an Ongoing Dialogue with Its Trade Partners and Sanitary Ware Dealers, Duravit is Best Able to Address these Needs and Requirements in the Brand’s Designs. Simply Put, Duravit Recognizes Good Bathroom Design by the Fact that It Seems Specially-Created to Suit All Individual Tastes.This Fusion of Duravit’s Environmentally-Friendly Production Technologies with the Company’s Meticulous Quality Control Results in Products that are Highly Functional and Long-Lasting.At Duravit, Sustainable Materials, Modern Expertise and the Foresight to Recognize What Will be Important Tomorrow Comprise the Essential Ingredients for Beautiful – and Responsible – Living Bathrooms.
	Not Without Reason is the Vero Ceramic Series a Modern Design Classic that has Now been a Duravit Bestseller for More Than a Decade: Its Consistently Rectangular Design is Not Only Elegant But also Timeless. with the New Bathroom Furniture Collection, Vero has been Promoted to a Complete Bathroom.
Features:
		Panel
		For Niche (Alcove)
		For # 700134 (66 7/8"" X 29 1/2"")
		For # 700133 (66 7/8"" X 29 1/2"")
		Design by Kurt Merki Jr.
		Vero Collection
SKU: VE893808282",04021534652042,Vero,,,,"It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
